STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
183;20001001;20001031;10;5,41;11,74;13,81;10,09;4,13;17,8;28;7,6;91,7;9;32,9;7;eor
183;20001101;20001130;10;6,28;7,05;8,57;5,41;4,39;12,6;22;2,4;66;9;34,2;8,9;eor
183;20001201;20001231;10;6,5;3,97;5,69;2,28;4,23;11,3;28;-4,4;36,7;9;29,1;7,7;eor
183;20010101;20010131;10;6,42;1,8;3,19;0,35;3,97;6;21;-3,8;44,3;9;20,2;6,3;eor
183;20010201;20010228;10;5,67;1,41;3,6;-0,48;4,56;11,4;27;-6,7;100,8;9;28,4;4,2;eor
183;20010301;20010331;10;5,63;2,25;4,25;0,33;4,3;10,9;28;-4,5;127,8;9;19,9;4,4;eor
183;20010401;20010430;10;5,68;5,54;8,26;3,12;3,87;17,2;23;-2,1;153,5;9;50,4;7,9;eor
183;20010501;20010531;10;3,81;11,26;14,33;8,44;3,94;19,9;23;5,1;323,9;9;29,8;9,6;eor
183;20010601;20010630;10;5,08;13,4;16,04;10,92;3,7;23,1;17;7,9;245,3;9;47,1;10,8;eor
183;20010701;20010731;10;3,97;18,31;21,33;15,48;3,48;25,2;21;11,2;309,3;9;27,6;8,8;eor
183;20010801;20010831;10;5;17,95;20,99;15,5;3,97;30,6;28;11,5;232,4;9;94,3;27,1;eor
183;20010901;20010930;10;6,21;13,2;15,3;11,21;4,03;18,9;25;8,6;96,8;9;132,5;30,5;eor
183;20011001;20011031;10;6;12,19;14,28;10,41;4,45;18,8;28;5,8;101,7;9;31,4;11,3;eor
183;20011101;20011130;10;6,01;5,71;7,41;3,42;4,8;11,5;29;-0,4;59,6;9;34,4;6;eor
183;20011201;20011231;10;7,05;1,28;3,02;-0,58;4,58;7,2;34;-6,3;21,2;9;45,2;11,2;eor
183;20020101;20020131;10;6,98;2,19;3,97;0,28;5,13;10,2;34;-6,9;34,9;9;34,7;7,8;eor
183;20020201;20020228;10;5,45;4,26;6,2;1,98;5,39;13;36;-2,6;105;9;50,8;10,3;eor
183;20020301;20020331;10;5,75;4,49;6,75;2,58;4,71;14;28;-0,8;148,9;9;23,5;7,6;eor
183;20020401;20020430;10;5,44;6,41;8,84;4,31;4,07;13,8;27;-0,4;167,4;9;27,1;5,6;eor
183;20020501;20020531;10;5,2;11,42;13,91;9,35;3,74;17,4;20;6,5;231,1;9;60;13,6;eor
183;20020601;20020630;10;4,63;15,59;18,33;13,16;4,6;26;25;10;282,3;9;72,8;30,2;eor
183;20020701;20020731;10;5,12;17,34;19,93;14,89;4,19;24;30;11,2;247,9;9;47,4;16,2;eor
183;20020801;20020831;10;4,48;19,78;22,04;17,99;3,77;24,2;19;16,5;257,5;9;21,7;6,1;eor
183;20020901;20020930;10;4,16;16,33;18,68;13,86;3,97;23,3;26;9;212,8;9;65,5;28,3;eor
183;20021001;20021031;10;6,23;8,83;10,91;6,66;4,61;18;32;0,9;76;9;125,4;21,1;eor
183;20021101;20021130;10;6,86;5,17;6,61;3,38;4,27;10,1;25;-1,1;41,5;9;65,2;18;eor
183;20021201;20021231;10;6,35;0,73;2,19;-0,85;4,58;6;27;-6,9;41;9;21,6;11,1;eor
183;20030101;20030131;10;6,72;0,37;1,94;-1,41;5,03;7,7;28;-8,9;30,9;9;32,2;6,6;eor
183;20030201;20030228;10;4,68;-1,06;0,49;-2,78;3,46;4;19;-7,8;105,9;9;2,5;0,9;eor
183;20030301;20030331;10;4,13;2,9;5,59;0,68;4,03;12,3;22;-2,6;204,9;9;8,7;5,8;eor
183;20030401;20030430;10;4,21;5,55;8,24;3,35;4,43;17,2;26;-1,2;255,2;9;34;7,4;eor
183;20030501;20030531;10;4,58;12,08;15,52;9,25;3,68;20,5;24;5,3;290,9;9;53,8;14;eor
183;20030601;20030630;10;4,66;16,09;18,97;13,48;4,23;25,2;27;11,7;304;9;34,1;9,8;eor
183;20030701;20030731;10;4,64;18,24;21,01;15,92;3,45;25,7;20;12,9;260,4;9;71,1;17,9;eor
183;20030801;20030831;10;4,06;18,79;21,46;16,32;3,58;27,2;29;10,9;272,3;9;41;29,8;eor
183;20030901;20030930;10;4,52;15,13;17,72;12,74;4,03;24,1;25;9,3;225,4;9;47,9;16,2;eor
183;20031001;20031031;10;5,01;7,91;9,99;5,57;4,13;15;24;-0,1;128,4;9;58,9;14,7;eor
183;20031101;20031130;10;6,28;6,83;8,29;5,31;4,27;12,4;25;0,3;48;9;35,6;8,6;eor
183;20031201;20031231;10;5,95;3,72;5,6;1,68;5,03;9,3;28;-3,7;49,6;9;38,6;11,1;eor
183;20040101;20040131;10;6,76;-0,89;0,78;-2,75;4,39;5,4;24;-7,9;53,5;9;56,9;12,2;eor
183;20040201;20040229;10;5,88;1,83;3,63;-0,06;4,59;10,7;26;-4,4;70,4;9;31,3;8,5;eor
183;20040301;20040331;10;5,54;3,87;6,08;2,02;4,74;16,7;32;-3,5;150,9;9;24,8;10,2;eor
183;20040401;20040430;10;4,39;6,8;9,19;4,83;3,87;13,1;26;0,6;245,8;9;26;4,6;eor
183;20040501;20040531;10;5,11;10,32;12,95;7,96;4,19;18,2;24;4,6;274;9;34,6;11,5;eor
183;20040601;20040630;10;5,52;13,58;16,08;11,14;4,4;19,8;24;7,5;203,9;9;65;18,8;eor
183;20040701;20040731;10;5,35;15,53;18,31;13,17;3,77;23,3;21;10,4;237,1;9;60,6;18,9;eor
183;20040801;20040831;10;4,41;18,1;21,04;15,45;3,61;25,1;20;10,7;227,7;9;79,8;19,8;eor
183;20040901;20040930;10;4,51;14,47;17,23;11,74;4,3;22,6;25;8,2;213,5;9;39,9;11,9;eor
183;20041001;20041031;10;5,71;10,53;12,28;8,79;4,52;18,6;24;5,8;107,2;9;74,9;33,3;eor
183;20041101;20041130;10;5,96;5,83;7,61;3,78;4,7;11,3;39;-1,2;72,2;9;30,2;6,1;eor
183;20041201;20041231;10;6,65;3,76;5,32;1,83;4,84;7,8;26;-2,4;30,8;9;39,9;7,1;eor
183;20050101;20050131;10;5,83;3,47;5,06;1,73;5,48;12,5;35;-3,9;69;9;25,4;8,6;eor
183;20050201;20050228;10;5,84;0,49;1,82;-0,92;5,11;5,5;34;-4,8;61;9;45,7;13,2;eor
183;20050301;20050331;10;5,38;1,14;3,13;-0,91;4,45;10,5;24;-4,7;157,3;9;32;8;eor
183;20050401;20050430;10;3,72;6,7;9,62;4,02;4,27;15,7;30;-0,6;272;9;18,6;13,7;eor
183;20050501;20050531;10;5,25;10,8;14,01;8,09;3,61;25,3;22;3;241,1;9;60,3;15,2;eor
183;20050601;20050630;10;5,12;14,1;16,99;11,36;3,97;24,1;20;6,5;275;9;24,7;5,9;eor
183;20050701;20050731;10;4,73;17,85;20,86;15,08;3,58;26,3;27;12,6;276,6;9;59,7;17,7;eor
183;20050801;20050831;10;4,61;16,07;18,76;13,63;4,03;23,6;24;10,4;262;9;44,4;20,5;eor
183;20050901;20050930;10;4,19;15,52;18,29;13,07;3,7;28,6;20;6,6;206,7;9;41,1;13,4;eor
183;20051001;20051031;10;3,52;12,03;14;10,12;3,87;17,3;24;6,3;196,5;9;38,6;10,8;eor
183;20051101;20051130;10;5,34;5,76;7,7;3,66;4,17;13,2;22;-4;88;9;44,3;9,3;eor
183;20051201;20051231;10;6,37;2,7;4,05;1;4,71;7,8;28;-3,2;40,8;9;39,6;5,6;eor
183;20060101;20060131;10;6,06;-1,5;0,34;-3,48;4,35;3,7;26;-13,9;69,2;9;8,1;4,1;eor
183;20060201;20060228;10;6,83;0,02;1,42;-1,23;4,21;4,1;23;-6,4;47,6;9;32,3;9,3;eor
183;20060301;20060331;10;5,7;0,54;2,85;-1,75;4,65;14,1;24;-7,5;128,7;9;42,3;19,8;eor
183;20060401;20060430;10;5,7;5,64;8,56;3,36;4,23;12,6;24;0;141,8;9;25,4;5,6;eor
183;20060501;20060531;10;4,06;10,43;13,28;7,88;4,19;19,6;22;4,5;278,7;9;62,6;12,5;eor
183;20060601;20060630;10;4,47;15,49;18,37;12,58;3,33;24,6;20;7,3;287;9;30,9;17;eor
183;20060701;20060731;10;2,79;21,2;24,19;18,1;2,97;26,9;16;14,5;389,5;9;12,4;4,6;eor
183;20060801;20060831;10;5,69;17,98;20,93;15,36;3,61;25,1;21;11,5;195,3;9;123,6;19,3;eor
183;20060901;20060930;10;3,29;16,84;19,32;14,65;4,1;21,5;26;11,6;241,7;9;61,6;32;eor
183;20061001;20061031;10;5,6;12,88;15,18;10,74;4,26;18,7;30;4,6;103,3;9;35,5;6;eor
183;20061101;20061130;10;5,86;7,83;9,82;5,78;4,83;13,9;30;0,7;57,7;9;65,8;10,7;eor
183;20061201;20061231;10;6,61;6,47;7,84;4,86;5,06;12,9;38;1;34,8;9;37,1;12;eor
183;20070101;20070131;10;6,37;5,15;7,04;3,02;5,97;12,1;34;-4,6;58,4;9;74,7;12,6;eor
183;20070201;20070228;10;6,96;2,39;3,79;0,93;4,61;8,5;24;-3,2;40,3;9;33,6;4,7;eor
183;20070301;20070331;10;4,52;5,5;7,78;3,4;4,77;15;29;0,5;184,1;9;27,7;6,3;eor
183;20070401;20070430;10;3,31;8,18;11;5,76;4,1;18,4;26;2;299;9;6,4;3,8;eor
183;20070501;20070531;10;4,83;11,9;15,22;9,05;3,65;23,1;24;4;246,4;9;48,4;9,3;eor
183;20070601;20070630;10;5,03;15,89;18,75;13,35;4,02;24,8;34;10,7;234,8;9;134,2;45,6;eor
183;20070701;20070731;10;5,52;16,6;19,59;14,13;4,35;28;24;11,1;216,1;9;155,3;40,7;eor
183;20070801;20070831;10;5,03;17,25;19,57;15,18;4,06;25,2;24;11,1;216,1;9;46,2;10,7;eor
183;20070901;20070930;10;5,34;13,61;15,99;11,47;4,53;19,9;26;9,4;161,8;9;58,4;21,6;eor
183;20071001;20071031;10;5,38;9,84;11,68;7,91;3,87;16,1;21;2,1;137,1;9;27,9;12,2;eor
183;20071101;20071130;10;6,16;5,38;6,98;3,36;4,8;12,2;30;-0,2;62,6;9;51,1;10,2;eor
183;20071201;20071231;10;7;3,51;4,88;2,04;4,29;10,9;26;-5,1;18,1;9;43;11,1;eor
183;20080101;20080131;10;6,56;3,35;4,79;1,73;5,23;9,6;31;-5,2;28,6;9;25,9;4,3;eor
183;20080201;20080229;10;5,79;4,24;6,12;2,36;5,21;11,7;36;-1,2;91,6;9;18,5;4,6;eor
183;20080301;20080331;10;5,55;3,94;6,47;1,81;4,71;12,7;30;-3,1;146;9;36,4;5,8;eor
183;20080401;20080430;10;5,09;6,42;8,71;4,53;3,73;17,4;20;0,3;203,2;9;81,9;26,4;eor
183;20080501;20080531;10;3,36;12,02;14,75;9,21;3,35;21,3;24;6,9;387,3;9;36,5;22,5;eor
183;20080601;20080630;10;3,77;14,88;18,48;11,66;4,17;25,2;24;8,3;314,5;9;21,8;4;eor
183;20080701;20080731;10;4,06;17,47;20,65;14,6;3,97;23,7;30;10,7;316,6;9;25,3;6,1;eor
183;20080801;20080831;10;5,7;17,47;20,67;14,74;4,1;27,9;28;11,9;185,8;9;59;17,9;eor
183;20080901;20080930;10;5,78;14,32;16,69;12,09;4,3;21,8;24;8,2;134;9;37,9;7,8;eor
183;20081001;20081031;10;5,46;9,85;12,19;7,59;4,61;17,1;33;2,4;114;9;66,2;18,6;eor
183;20081101;20081130;10;6,62;6,63;8,35;4,72;4,9;14,1;31;-0,1;38;9;24,8;6,1;eor
183;20081201;20081231;10;6,3;3,23;4,79;1,34;3,97;7,9;30;-3,8;36,7;9;38,1;9;eor
183;20090101;20090131;10;6,38;0,74;2,18;-1,21;4,06;4,2;25;-5,4;38,9;9;11,3;1,9;eor
183;20090201;20090228;10;6,68;0,52;1,64;-0,71;4,04;5,3;24;-3,4;36;9;28,2;9;eor
183;20090301;20090331;10;6,13;3,22;5,25;1,34;3,94;8,9;24;-3;104,1;9;44,5;13,4;eor
183;20090401;20090430;10;2,74;7,73;10,61;5,43;3,67;20;20;1,3;318,7;9;4,1;4,1;eor
183;20090501;20090531;10;4,35;11,11;14,3;8,61;4;24,8;25;5,4;289,9;9;62,5;16,2;eor
183;20090601;20090630;10;4,68;13,38;16,17;11,1;4,13;21,4;26;7,3;271,3;9;41,5;7,7;eor
183;20090701;20090731;10;4,75;18,05;21,9;14,81;3,65;27,2;22;10,4;264,1;9;50,7;12,9;eor
183;20090801;20090831;10;4,48;18,5;21,62;15,63;3,71;25;19;11,7;291,6;9;22,6;15,6;eor
183;20090901;20090930;10;4,55;15,62;18,32;13,23;4,23;24,7;22;9,3;223,3;9;27,7;8,7;eor
183;20091001;20091031;10;6,27;8,75;10,35;6,96;3,94;16;29;3,8;85,4;9;54,5;15,4;eor
183;20091101;20091130;10;6,58;7,18;8,64;5,73;4,57;12;30;0,7;34,4;9;76,2;13;eor
183;20091201;20091231;10;6,98;1,25;2,93;-0,56;3,9;7,7;30;-12,4;27,7;9;36,4;9,6;eor
183;20100101;20100131;10;6,94;-2,39;-0,75;-4,13;4,35;1,9;34;-8,2;33,1;9;34,4;19;eor
183;20100201;20100228;10;7,31;-0,81;0,59;-2,38;4,07;5,3;21;-6,6;25,9;9;37,3;7,9;eor
183;20100301;20100331;10;5,55;2,68;5,3;0,57;4,06;17,4;22;-4,4;145,4;9;22,6;6,5;eor
183;20100401;20100430;10;4,35;6,27;9,78;3,59;4,1;22,2;24;-0,5;245,8;9;15,5;5,6;eor
183;20100501;20100531;10;6,09;8,58;11,23;6,54;4,1;17,5;27;2,2;160,2;9;98,3;28,8;eor
183;20100601;20100630;10;3,97;13,72;16,92;11,05;3,5;21,9;22;8,7;318,6;9;35;9,6;eor
183;20100701;20100731;10;3,92;20,05;23,2;16,9;3,39;30,3;20;12;316,8;9;25,7;7,5;eor
183;20100801;20100831;10;6,03;17,67;20,19;15,17;3,52;25,7;24;9;179,6;9;234,6;65,6;eor
183;20100901;20100930;10;5,53;13,64;15,78;11,69;4,3;20,8;26;9;171,7;9;37,8;9,9;eor
183;20101001;20101031;10;5,48;9,01;11,08;6,79;4,23;15;23;2,1;146,7;9;46;18,3;eor
183;20101101;20101130;10;6,98;5,41;6,79;3,73;4,6;12,3;29;-4,5;27,5;9;103,7;18,1;eor
183;20101201;20101231;10;7,1;-2,62;-0,64;-5,12;4,61;4,9;32;-11,5;13;9;41,1;7;eor
183;20110101;20110131;10;6,5;0,49;2,05;-1,09;4,03;7,9;28;-5,7;45,8;9;35;9,6;eor
183;20110201;20110228;10;6,27;-0,56;1,02;-2,24;5,11;8,4;30;-9,7;60,8;9;30,4;13,5;eor
183;20110301;20110331;10;4,8;2,43;5,26;0,08;4,45;12,5;27;-4,6;159,7;9;24,6;9,4;eor
183;20110401;20110430;10;3,64;8,07;10,99;5,61;4,43;16,5;26;1,3;271,7;9;17,4;11,2;eor
183;20110501;20110531;10;4,18;11,36;15,03;8,27;4;24,4;22;2,8;311,8;9;40,2;11,1;eor
183;20110601;20110630;10;4,47;15,37;18,44;12,76;3,5;22,6;21;10;313,5;9;60,1;14,1;eor
183;20110701;20110731;10;6,23;16,57;18,93;14,49;3,48;22,6;22;11,4;171,8;9;204,9;40,2;eor
183;20110801;20110831;10;6,15;16,35;19,26;13,91;3,74;22,4;24;10,2;173,6;9;146,3;23,2;eor
183;20110901;20110930;10;5,1;15,02;17,86;12,28;4,1;23,2;25;9,9;191,2;9;41,3;8,4;eor
183;20111001;20111031;10;4,67;10,37;12,61;8,18;4,26;20,5;23;3,5;145,4;9;30,3;6,1;eor
183;20111101;20111130;10;5,29;6,31;7,7;4,63;3,93;13,1;33;0;77,5;9;1,8;0,5;eor
183;20111201;20111231;10;6,55;4,08;5,75;2,12;5,13;9,9;26;-0,8;31,7;9;81,5;12,7;eor
183;20120101;20120131;10;5,89;2,48;3,97;0,64;4,58;10,6;28;-3,8;61;9;54,8;8,7;eor
183;20120201;20120229;10;-999;-0,49;1,62;-2,79;4,9;8;30;-16,2;67,1;9;29,1;5;eor
183;20120301;20120331;10;-999;4,65;7,43;2,36;4,48;15,3;23;-1,1;186,2;9;12,2;3;eor
183;20120401;20120430;10;5,23;6,07;8,94;3,76;3,8;17,2;25;-2,7;198,2;9;29,1;7,9;eor
183;20120501;20120531;10;4,43;10,91;14,06;7,95;3,87;20,9;23;3,8;287,3;9;10,9;5,3;eor
183;20120601;20120630;10;5,45;13,48;16,65;10,58;3,77;22,3;25;6,5;239,4;9;68,7;24,6;eor
183;20120701;20120731;10;5,25;16,37;19,67;13,76;3,68;29,3;22;10,7;231,7;9;85,3;18,7;eor
183;20120801;20120831;10;4,42;17,65;20,77;14,74;3,35;29,6;23;11,1;257,3;9;25,4;10,1;eor
183;20120901;20120930;10;5,11;14,44;17,41;11,86;4,33;28,5;23;8,3;181,5;9;33,2;9;eor
183;20121001;20121031;10;5,27;9,57;11,83;7,38;4,1;19,4;25;1,8;134,3;9;53,2;10,6;eor
183;20121101;20121130;10;6,62;5,95;7,51;4,22;4,2;11;22;0,4;52,1;9;45,6;9,7;eor
183;20121201;20121231;10;-999;0,97;2,63;-1,08;4,23;7,8;22;-11,1;27,5;9;37,5;5,2;eor
183;20130101;20130131;10;6,99;0,92;2,3;-0,67;4,45;8,3;29;-7,9;24,1;9;72,3;13,5;eor
183;20130201;20130228;10;7,18;0,14;1,25;-1,12;4,25;4,9;24;-6,2;12,7;9;45,7;8,9;eor
183;20130301;20130331;10;4,97;-0,32;1,36;-2,04;5;7,5;29;-6,9;172;9;11,5;4,7;eor
183;20130401;20130430;10;4,87;5,58;9,04;3;4,17;20,8;23;-2,5;231;9;16,1;7,9;eor
183;20130501;20130531;3;4,67;10,95;13,76;8,33;3,61;19,5;18;3,4;254,4;9;67,7;14,6;eor
183;20130601;20130630;3;4,57;14,8;17,96;11,87;3,47;24,3;21;9,4;279,73;9;77,2;21,3;eor
183;20130701;20130731;3;3,56;18,09;21,01;15,79;3,29;30,1;18;12,5;321,85;9;22;7;eor
183;20130801;20130831;3;4,33;18,26;21,55;15,42;3,35;30;20;12,6;271;9;38,1;18,3;eor
183;20130901;20130930;3;4,85;14,12;16,66;11,75;3,4;20,4;21;8;174,75;9;31,3;8;eor
183;20131001;20131031;3;5,33;11,28;13,59;8,88;4,32;18,1;32;2,9;120,65;9;47,1;12,4;eor
183;20131101;20131130;3;6,04;6,28;7,88;4,39;4,4;11;27;-0,8;58,63;9;49;10;eor
183;20131201;20131231;3;6,47;4,67;6,35;2,67;4,84;11,2;35;-1,9;30,32;9;33,3;8,2;eor
183;20140101;20140131;3;6,85;1,08;2,32;-0,53;4,52;9,6;29;-9,5;21,85;9;39,3;8,8;eor
183;20140201;20140228;3;5,06;3,61;6,13;1,59;4,11;9,6;24;-1,7;101,18;9;18,6;5,2;eor
183;20140301;20140331;3;4,68;5,46;8,29;2,86;4;16,9;27;-1,5;183,63;9;18,8;6,8;eor
183;20140401;20140430;3;4,54;7,63;10,22;5,37;3,93;17,3;26;1,7;227,13;9;34,7;8,9;eor
183;20140501;20140531;3;4,58;11,53;14,29;9,12;3,94;21,6;25;4,7;253,49;9;24,9;5,4;eor
183;20140601;20140630;3;4,24;15,23;18,23;12,49;3,13;21,4;19;9,7;305,08;9;47,8;17,5;eor
183;20140701;20140731;3;3,55;19,15;21,87;16,73;3,84;25,7;19;10,1;338,22;9;24,4;9,7;eor
183;20140801;20140831;3;4,76;17,29;20,54;14,22;3,74;26,8;24;9,1;240,83;9;133,6;27;eor
183;20140901;20140930;3;4,06;15,67;17,57;13,9;3,73;21,1;22;8,4;203,17;9;66,5;27,4;eor
183;20141001;20141031;3;6,12;12,52;14,39;10,72;3,65;19,6;20;5;83,17;9;44,5;8,5;eor
183;20141101;20141130;3;6,5;7,9;9,17;6,46;3,73;15,2;20;-1,2;48,55;9;16,6;8,3;eor
183;20141201;20141231;3;6,51;3,04;4,85;1,07;4,74;9,8;25;-3,9;25,05;9;87,3;21,2;eor
183;20150101;20150131;3;6,28;2,93;4,64;1,15;4,87;9,1;38;-2,6;39,53;9;63,7;7,7;eor
183;20150201;20150228;3;5,3;2,08;3,91;0,38;4,25;7;24;-2;100,83;9;10,9;4,6;eor
183;20150301;20150331;3;5,3;4,46;6,94;2,32;4,45;15;25;-0,4;152,22;9;41,9;12,2;eor
183;20150401;20150430;3;4,15;7,24;10,57;4,57;4,13;20,6;25;1,4;243,71;9;17,9;4,7;eor
183;20150501;20150531;3;4,21;10,45;14,03;7,07;4;22,1;22;3,9;264,1;9;51;15;eor
183;20150601;20150630;3;4,56;13,7;16,64;10,95;3,73;22,2;20;9,3;264,97;9;39,3;19,3;eor
183;20150701;20150731;3;4,32;16,49;19,73;13,38;3,9;26,7;22;10,7;279,33;9;57;12,6;eor
183;20150801;20150831;3;3,38;17,98;20,59;15,58;3,39;26,5;25;10,3;295,91;9;41,1;12,6;eor
183;20150901;20150930;3;4,31;14,78;17,32;12,56;3,9;23,1;24;9,3;211,3;9;51,4;20,4;eor
183;20151001;20151031;3;5,75;10,53;12;8,84;3,39;15,9;22;6,1;103,59;9;39,4;12,4;eor
183;20151101;20151130;3;6,26;7,52;9,37;5,42;4,6;15,1;31;0,1;37,7;9;120;19;eor
183;20151201;20151231;3;6,11;6,45;8,07;4,59;5;11,7;29;-0,5;46,1;9;80,5;32,5;eor
183;20160101;20160131;3;6,01;0,39;2,43;-1,68;4,16;10;23;-8,8;52,75;9;26,8;4,1;eor
183;20160201;20160229;3;5,47;3;5,05;1,19;4,31;9,2;28;-2,3;95,32;9;33,1;13;eor
183;20160301;20160331;3;5,68;3,73;6,27;1,73;3,45;13,6;18;-1,4;105,04;9;14,1;6,5;eor
183;20160401;20160430;3;4,74;6,72;9,69;4,3;4;16,2;21;-0,3;194,88;9;20;4;eor
183;20160501;20160531;3;3,46;11,86;14,78;9,65;3,48;20,6;21;6,3;339,77;9;24,5;12,1;eor
183;20160601;20160630;3;3,49;16,06;19,04;13,29;3,2;28,8;19;10;302,43;9;26,5;5,3;eor
183;20160701;20160731;3;5,69;17,75;21,03;14,9;3,42;25,1;23;11,2;244,07;9;88,8;18,8;eor
183;20160801;20160831;3;-999;17,34;20,65;14,51;-999;32,2;20;10,2;239,4;9;50,9;13,5;eor
183;20160901;20160930;3;4,84;17,21;20,12;14,84;3,27;23,9;24;11,4;232,13;9;15,3;7,1;eor
183;20161001;20161031;3;6,98;9,97;11,6;8,31;4,19;17,2;28;6;47,7;9;75,3;15;eor
183;20161101;20161130;3;5,97;5,04;6,97;3,09;4,17;11;22;-2,2;76,31;9;38,7;8,1;eor
183;20161201;20161231;3;6,71;4,35;5,89;2,46;4,55;8,9;29;-2,5;57,72;9;36;13,4;eor
183;20170101;20170131;3;6,29;0,76;2,57;-1,04;3,94;6,5;27;-5,7;61,72;3;15,4;3;eor
183;20170201;20170228;3;-999;1,81;3,47;0,12;-999;10,5;26;-4,8;62,6;3;37,9;12,8;eor
183;20170301;20170331;3;6,13;4,9;7,75;2,66;4,1;17,7;22;0;123,17;3;51,1;13,2;eor
183;20170401;20170430;3;5,33;6,39;9,07;4,1;4,33;13,9;23;-0,7;193,2;3;35,4;12,4;eor
183;20170501;20170531;3;5,63;11,48;14,64;8,98;3,94;26,8;26;3,6;271,22;3;22,3;5;eor
183;20170601;20170630;3;5,64;15,31;18,17;12,93;4,27;25,4;22;10,8;262,73;3;88,7;25;eor
183;20170701;20170731;3;5,79;16,12;18,99;13,84;3,45;24;29;11,8;238,97;3;102,2;20,5;eor
183;20170801;20170831;3;5,05;17,55;20,64;14,68;3,52;25,2;20;12,2;255,4;3;83,2;18,5;eor
183;20170901;20170930;3;6,37;14,1;16,24;12,31;3,77;18,9;26;8,9;133,37;3;39,6;8,5;eor
183;20171001;20171031;3;-999;11,63;13,23;10,08;4,61;17;27;5,5;94,72;3;76,9;10,1;eor
183;20171101;20171130;3;6,63;6,51;8,04;4,75;4,33;12,2;26;1,5;37,84;3;62,7;8,9;eor
183;20171201;20171231;3;7,3;3,85;5,45;2,32;4,94;9,8;29;-1;29,23;3;40,5;9,1;eor
183;20180101;20180131;3;7,02;2,87;4,44;0,88;4,26;10,2;25;-3,1;31,62;3;68,6;12,5;eor
183;20180201;20180228;3;6,28;-0,28;1,48;-2,12;-999;4,2;23;-7,4;87,65;3;18,9;7,2;eor
183;20180301;20180331;3;6,84;0,43;2,41;-1,23;-999;9,2;30;-9,2;84,85;3;51,2;9,1;eor
183;20180401;20180430;3;4,95;8,22;11,9;5,38;4,27;25,5;24;0;240,87;3;41,8;14,7;eor
183;20180501;20180531;3;3,19;12,94;15,56;10,54;3,35;19,5;22;4,6;373,07;3;7,2;6,3;eor
183;20180601;20180630;3;4,5;16,66;19,89;13,64;3,53;25,5;21;9,5;326,73;3;24,1;20,8;eor
183;20180701;20180731;3;3,69;19,78;22,73;17,08;3,19;27,9;17;12,1;325,75;3;16,8;9,9;eor
183;20180801;20180831;3;5,13;19,54;22,6;16,62;3,58;29,6;25;11,5;244,83;3;54,5;13,4;eor
183;20180901;20180930;3;5,63;15,85;19,19;12,73;4,03;27,4;28;7,4;207,72;3;26,6;9,6;eor
183;20181001;20181031;3;4,94;11,57;14,33;9,08;4,29;20,7;27;4,8;166,83;3;35,7;9,3;eor
183;20181101;20181130;3;6,12;6,77;8,26;5,12;3,77;12,7;24;0,1;69,18;3;8,8;3,6;eor
183;20181201;20181231;3;7,25;4,41;5,87;3,05;4,48;11,1;22;-1,6;25,48;3;58,6;14,5;eor
